index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22,issue
112373,404-4029601-9339540,06-12-22,Shipped,Amazon,Amazon.in,Expedited,JNE3311,JNE3311-KR-XS,kurta,XS,B07SHBLS7R,Cancelled,0,,,VIRALIMALAI,TAMIL NADU,621316.0,IN,,False,,False,null_currency; null_amount; 
112375,405-5888744-5956329,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,J0343,J0343-DR-M,Western Dress,M,B0982ZJ666,Cancelled,0,,,Secunderabad,TELANGANA,500003.0,IN,,False,,False,null_currency; null_amount; 
112380,406-2941648-2358724,06-12-22,Cancelled,Merchant,Amazon.in,Standard,J0108,J0108-SKD-XL,Set,XL,B08V1JND9P,,0,,,MOTIHARI,BIHAR,845401.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
112426,402-7250718-4070726,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-L,Set,L,B09KXT4VG7,Cancelled,0,,,BENGALURU,KARNATAKA,560037.0,IN,,False,,False,null_currency; null_amount; 
112427,402-6939446-5404336,06-12-22,Cancelled,Merchant,Amazon.in,Standard,SET374,SET374-KR-NP-L,Set,L,B09NDKQD88,,0,,,BENGALURU,KARNATAKA,560037.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
112429,402-5798687-8962755,06-12-22,Cancelled,Merchant,Amazon.in,Standard,J0244,J0244-SKD-XXL,Set,XXL,B0925VFL3L,,0,,,BHOPAL,MADHYA PRADESH,462004.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
112444,402-9235557-2730732,06-12-22,Cancelled,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-A-XXL,Western Dress,XXL,B09TH3MNW7,,0,,,VARKALA,KERALA,695143.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
112484,405-4375157-7667542,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,MEN5023,MEN5023-KR-M,kurta,M,B08YZ1B283,Cancelled,0,,,NEW DELHI,DELHI,110015.0,IN,,False,,False,null_currency; null_amount; 
112501,406-4791568-6785124,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-L,kurta,L,B081X4S825,Cancelled,0,,,CHENNAI,TAMIL NADU,600127.0,IN,,False,,False,null_currency; null_amount; 
112510,404-7913225-3485915,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3468,JNE3468-KR-M,kurta,M,B08RP3LHNB,Cancelled,0,,,NEW DELHI,DELHI,110077.0,IN,,False,,False,null_currency; null_amount; 
112561,171-1700130-5049952,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-L,kurta,L,B08B3YWTLK,Cancelled,0,,,GHAZIABAD,UTTAR PRADESH,201014.0,IN,,False,,False,null_currency; null_amount; 
112570,171-2655572-3437169,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,SET058,SET058-KR-NP-XL,Set,XL,B07R59TDM1,Cancelled,0,,,CHENNITHALA,KERALA,690104.0,IN,,False,,False,null_currency; null_amount; 
112592,402-8448732-6535518,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-XL,kurta,XL,B09K3S4P57,Cancelled,0,,,PRODDATUR,ANDHRA PRADESH,516360.0,IN,,False,,False,null_currency; null_amount; 
112601,171-2506783-7337103,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,SET342,SET342-KR-NP-N-XS,Set,XS,B09Q1943PQ,Cancelled,0,,,Sirhind,PUNJAB,140406.0,IN,,False,,False,null_currency; null_amount; 
112604,406-7294651-7294753,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,J0118,J0118-TP-XXL,Top,XXL,B08N4QTQHW,Cancelled,0,,,MUZAFFARNAGAR,UTTAR PRADESH,251001.0,IN,,False,,False,null_currency; null_amount; 
112615,171-9856204-0669141,06-12-22,Cancelled,Merchant,Amazon.in,Standard,JNE3461,JNE3461-KR-XL,kurta,XL,B08B3YPXKZ,,0,,,GHAZIABAD,UTTAR PRADESH,201014.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
112625,402-0967382-1184361,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3702,JNE3702-KR-S,kurta,S,B093ZS68K1,Cancelled,0,,,NANDYAL,ANDHRA PRADESH,518501.0,IN,,False,,False,null_currency; null_amount; 
112656,407-1425414-8465901,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-XL,kurta,XL,B081WPK66G,Cancelled,0,,,BENGALURU,KARNATAKA,560068.0,IN,,False,,False,null_currency; null_amount; 
112683,171-8132085-6645139,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3487,JNE3487-KR-S,kurta,S,B08RP1Z6L4,Cancelled,0,,,Bangalore,KARNATAKA,560059.0,IN,,False,,False,null_currency; null_amount; 
112684,407-9580842-4561155,06-12-22,Cancelled,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-S,Western Dress,S,B09SDYQ3WG,,0,,,KRISHNARAJANAGARA,KARNATAKA,571602.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
112720,171-4493056-2409167,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,SET339,SET339-KR-NP-S,Set,S,B09RT1WSR9,Cancelled,0,,,CHENNAI,TAMIL NADU,600049.0,IN,,False,,False,null_currency; null_amount; 
112746,407-2226249-0299531,06-12-22,Cancelled,Merchant,Amazon.in,Standard,J0338,J0338-DR-L,Western Dress,L,B09832FGG4,,0,,,KORATLA,TELANGANA,505326.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
112754,171-1916263-6644329,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,SET405,SET405-KR-NP-S,Set,S,B09QJ35SR5,Cancelled,0,,,CHENNAI,TAMIL NADU,600049.0,IN,,False,,False,null_currency; null_amount; 
112789,407-2567049-8891528,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,J0379,J0379-SKD-S,Set,S,B09M6SV9SR,Cancelled,0,,,KAITHAL,HARYANA,136027.0,IN,,False,,False,null_currency; null_amount; 
112815,403-7195547-6450700,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3760,JNE3760-KR-M,kurta,M,B099NNFYVG,Cancelled,0,,,Mumbai,MAHARASHTRA,400081.0,IN,,False,,False,null_currency; null_amount; 
112817,403-5437742-0331537,06-12-22,Cancelled,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-S,Set,S,B0822T2BM8,Cancelled,0,,,BENGALURU,KARNATAKA,560076.0,IN,,False,,False,null_currency; null_amount; 
112864,171-2612414-9177108,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET055,SET055-KR-NP-M,Set,M,B07MY3Q37Z,Cancelled,0,,,ALLAHABAD,UTTAR PRADESH,211002.0,IN,,False,,False,null_currency; null_amount; 
112872,171-9261968-0513954,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET055,SET055-KR-NP-M,Set,M,B07MY3Q37Z,Cancelled,0,,,ALLAHABAD,UTTAR PRADESH,211002.0,IN,,False,,False,null_currency; null_amount; 
112874,404-6236412-4165156,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE1525,JNE1525-KR-UDF19-A-XS,kurta,XS,B07FTP9Z2H,Cancelled,0,,,WARDHA,MAHARASHTRA,442001.0,IN,,False,,False,null_currency; null_amount; 
112885,407-2227503-1341914,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0301,J0301-TP-L,Top,L,B099S6795L,Cancelled,0,,,Jhanti Pahari,WEST BENGAL,722137.0,IN,,False,,False,null_currency; null_amount; 
112930,171-0132190-1411557,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3718,JNE3718-KR-XXL,kurta,XXL,B099NMS4LL,Cancelled,0,,,CHENNAI,TAMIL NADU,600005.0,IN,,False,,False,null_currency; null_amount; 
112939,171-5446717-5723544,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3648,JNE3648-TP-N-XS,Top,XS,B08ZHZJYK8,Cancelled,0,,,BHUBANESWAR,ODISHA,751030.0,IN,,False,,False,null_currency; null_amount; 
112959,171-9090122-5610738,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XL,kurta,XL,B08WPZ1N4Z,Cancelled,0,,,NAVI MUMBAI,MAHARASHTRA,400708.0,IN,,False,,False,null_currency; null_amount; 
112961,406-0715561-2347556,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3294,JNE3294-KR-S,kurta,S,B07R5W78SS,Cancelled,0,,,Eluru,ANDHRA PRADESH,534006.0,IN,,False,,False,null_currency; null_amount; 
112979,402-4847885-0357158,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET254,SET254-KR-NP-XS,Set,XS,B0983DDPL6,Cancelled,0,,,BENGALURU,KARNATAKA,560076.0,IN,,False,,False,null_currency; null_amount; 
112999,405-1947905-7828355,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-M,Set,M,B09K3LJWBB,Cancelled,0,,,THANE,MAHARASHTRA,400603.0,IN,,False,,False,null_currency; null_amount; 
113080,402-8826850-8793942,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3721,JNE3721-KR-L,kurta,L,B099FBM4FZ,Cancelled,0,,,NAGARI,ANDHRA PRADESH,517592.0,IN,,False,,False,null_currency; null_amount; 
113088,406-2836332-9573943,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET433,SET433-KR-NP-XXL,Set,XXL,B09TH748BK,Cancelled,0,,,HYDERABAD,TELANGANA,500027.0,IN,,False,,False,null_currency; null_amount; 
113156,404-9591427-8372358,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0341,J0341-DR-XXXL,Western Dress,3XL,B099NSQP4Z,Cancelled,0,,,HYDERABAD,TELANGANA,502032.0,IN,,False,,False,null_currency; null_amount; 
113163,402-5875290-1745955,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,BTM048,BTM048-PP-XXL,Bottom,XXL,B08L3VFJ8T,Cancelled,0,,,HYDERABAD,TELANGANA,500089.0,IN,,False,,False,null_currency; null_amount; 
113179,407-5757852-3625143,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3516,JNE3516-KR-E-XXL,kurta,XXL,B08LFVYXTZ,Cancelled,0,,,THANE,MAHARASHTRA,400615.0,IN,,False,,False,null_currency; null_amount; 
113201,403-9868624-9283516,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET320,SET320-KR-NP-S,Set,S,B09RKDY4NQ,Cancelled,0,,,CHANDIGARH,CHANDIGARH,160015.0,IN,,False,,False,null_currency; null_amount; 
113206,408-1199701-7298725,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3703,JNE3703-KR-M,kurta,M,B099FCVXXD,Cancelled,0,,,NAYAGARH,ODISHA,752069.0,IN,,False,,False,null_currency; null_amount; 
113209,403-8042669-3379559,06-11-22,Cancelled,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-XXL,Western Dress,XXL,B09SDZF54G,,0,,,Jalandhar,PUNJAB,144004.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
113217,171-8367435-6119511,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET357,SET357-KR-NP-S,Set,S,B09Y3GBB15,Cancelled,0,,,KALADHUNGI,UTTARAKHAND,263139.0,IN,,False,,False,null_currency; null_amount; 
113231,404-0208950-3877951,06-11-22,Shipped,Amazon,Amazon.in,Expedited,J0354,J0354-KR-L,kurta,L,B09811J9G9,Cancelled,0,,,TIRUPATI,ANDHRA PRADESH,517501.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False,null_currency; null_amount; 
113262,406-1723075-5222768,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3793,JNE3793-KR-S,kurta,S,B09NQ5TMFZ,Cancelled,0,,,Ramachandrapuram,ANDHRA PRADESH,533255.0,IN,,False,,False,null_currency; null_amount; 
113284,408-7907639-9076335,06-11-22,Cancelled,Merchant,Amazon.in,Standard,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,,0,,,FARIDABAD,HARYANA,121003.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
113286,407-2484048-4193163,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,NW005,NW005-ST-PJ-XXXL,Set,3XL,B0922RYWBL,Cancelled,0,,,PIMPRI CHINCHWAD,MAHARASHTRA,411027.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False,null_currency; null_amount; 
113321,171-2152647-3181123,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0004,J0004-SKD-S,Set,S,B0894Y659D,Cancelled,0,,,NEW DELHI,DELHI,110059.0,IN,,False,,False,null_currency; null_amount; 
113337,402-2586198-6801918,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3810,JNE3810-KR-XXXL,kurta,3XL,B09RKCYVVH,Cancelled,0,,,Pune,MAHARASHTRA,411038.0,IN,,False,,False,null_currency; null_amount; 
113338,402-5799084-6967548,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3516,JNE3516-KR-E-XXL,kurta,XXL,B08LFVYXTZ,Cancelled,0,,,PANRUTI,TAMIL NADU,607106.0,IN,,False,,False,null_currency; null_amount; 
113410,402-7778561-8814715,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,NW004,NW004-TP-PJ-XXXL,Set,3XL,B0922T745K,Cancelled,0,,,THRIPPUNITHURA,KERALA,682301.0,IN,,False,,False,null_currency; null_amount; 
113413,408-0729425-5152357,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET188,SET188-KR-NP-XXXL,Set,3XL,B08KRVBQ9J,Cancelled,0,,,DEORIA,UTTAR PRADESH,274001.0,IN,,False,,False,null_currency; null_amount; 
113444,406-1963726-7815508,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3429,JNE3429-KR-S,kurta,S,B0893FQB7N,Cancelled,0,,,HYDERABAD,TELANGANA,500074.0,IN,,False,,False,null_currency; null_amount; 
113456,407-5430082-4909118,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XXL,Set,XXL,B09KXSQ73F,Cancelled,0,,,kolkata,WEST BENGAL,700039.0,IN,,False,,False,null_currency; null_amount; 
113461,405-0042864-3043564,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-XS,Set,XS,B099NJKQP6,Cancelled,0,,,INDORE,MADHYA PRADESH,452001.0,IN,,False,,False,null_currency; null_amount; 
113487,404-6319464-1936345,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET396,SET396-KR-PP-S,Set,S,B09TH6SLT5,Cancelled,0,,,MANDI,HIMACHAL PRADESH,175015.0,IN,,False,,False,null_currency; null_amount; 
113498,403-6444955-0805107,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET187,SET187-KR-DH-M,Set,M,B08B412RJH,Cancelled,0,,,NEW DELHI,DELHI,110031.0,IN,,False,,False,null_currency; null_amount; 
113526,406-7674572-3357125,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0285,J0285-SKD-XS,Set,XS,B08QGN4RYQ,Cancelled,0,,,Navi Mumbai,MAHARASHTRA,400701.0,IN,,False,,False,null_currency; null_amount; 
113533,406-5238904-2507553,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XXL,Set,XXL,B09KXSQ73F,Cancelled,0,,,KOLKATA,WEST BENGAL,700040.0,IN,,False,,False,null_currency; null_amount; 
113557,402-3135959-3797942,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3879,JNE3879-DR-XL,Western Dress,XL,B09SDX8QRT,Cancelled,0,,,HYDERABAD,TELANGANA,500084.0,IN,,False,,False,null_currency; null_amount; 
113625,408-2622441-0492311,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0281,J0281-SKD-M,Set,M,B08QGK9XZW,Cancelled,0,,,SARDARSHAHAR,RAJASTHAN,331403.0,IN,,False,,False,null_currency; null_amount; 
113640,403-4570509-3453130,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3334,JNE3334-KR-M,kurta,M,B07S8WG31H,Cancelled,0,,,BHUBANESWAR,ODISHA,751020.0,IN,,False,,False,null_currency; null_amount; 
113641,402-0684314-5126713,06-11-22,Cancelled,Merchant,Amazon.in,Standard,SET183,SET183-KR-DH-M,Set,M,B08B3Z2YY3,,0,,,Deoghar,JHARKHAND,814112.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
113656,171-7195400-0597121,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3484,JNE3484-KR-XL,kurta,XL,B08W9KCKQD,Cancelled,0,,,PALAKKAD,KERALA,679357.0,IN,,False,,False,null_currency; null_amount; 
113657,407-2037578-5725134,06-11-22,Cancelled,Merchant,Amazon.in,Standard,J0386,J0386-KR-S,kurta,S,B09YYLLBK6,,0,,,HYDERABAD,TELANGANA,500084.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
113666,402-9584179-3499539,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0354,J0354-KR-XXL,kurta,XXL,B097ZZZWQN,Cancelled,0,,,NEW TOWN,WEST BENGAL,700135.0,IN,,False,,False,null_currency; null_amount; 
113682,407-3387679-3858759,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0281,J0281-SKD-M,Set,M,B08QGK9XZW,Cancelled,0,,,MUMBAI,MAHARASHTRA,400065.0,IN,,False,,False,null_currency; null_amount; 
113689,402-3922960-8713910,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0385,J0385-KR-L,kurta,L,B09YYV1LF9,Cancelled,0,,,HYDERABAD,TELANGANA,500079.0,IN,,False,,False,null_currency; null_amount; 
113703,402-0082224-5007549,06-11-22,Cancelled,Merchant,Amazon.in,Standard,J0153,J0153-DR-L,Western Dress,L,B08N49HFRG,,0,,,HYDERABAD,TELANGANA,500079.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
113752,408-4586333-5492305,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3822,JNE3822-KR-S,kurta,S,B09LV1R56R,Cancelled,0,,,GHAZIABAD,UTTAR PRADESH,201014.0,IN,,False,,False,null_currency; null_amount; 
113765,407-9119613-9495533,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0117,J0117-TP-XXL,Top,XXL,B08N4XHHCQ,Cancelled,0,,,MADURAI,TAMIL NADU,625020.0,IN,,False,,False,null_currency; null_amount; 
113771,406-9545501-4565901,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0332,J0332-DR-XXL,Western Dress,XXL,B09LM6C4WH,Cancelled,0,,,BETTIAH,BIHAR,845438.0,IN,,False,,False,null_currency; null_amount; 
113797,402-0446103-3929107,06-11-22,Cancelled,Merchant,Amazon.in,Standard,SET392,SET392-KR-NP-M,Set,M,B09RKFDT7Q,,0,,,PUNE,MAHARASHTRA,412207.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
113811,402-0333722-9983578,06-11-22,Cancelled,Merchant,Amazon.in,Standard,JNE3371,JNE3371-KR-XS,kurta,XS,B07WV3H2CR,,0,,,SRINAGAR,JAMMU & KASHMIR,190005.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
113816,408-8726982-1133153,06-11-22,Cancelled,Merchant,Amazon.in,Standard,JNE3779,JNE3779-KR-L,kurta,L,B09SDZQ318,,0,,,HYDERABAD (500034),TELANGANA,500034.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
113850,404-0938009-6373169,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0097,J0097-KR-M,kurta,M,B08BJT3PSM,Cancelled,0,,,KOLKATA,WEST BENGAL,700089.0,IN,,False,,False,null_currency; null_amount; 
113851,406-7044016-7541943,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-XL,kurta,XL,B09K3S4P57,Cancelled,0,,,HYDERABAD,TELANGANA,500092.0,IN,,False,,False,null_currency; null_amount; 
113854,403-1639425-7201149,06-11-22,Cancelled,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-A-M,Western Dress,M,B09TH59KYD,,0,,,KANPUR,UTTAR PRADESH,208021.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
113883,406-5652225-1584305,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3761,JNE3761-KR-XXL,kurta,XXL,B099FB9BP3,Cancelled,0,,,GHAZIABAD,UTTAR PRADESH,201013.0,IN,,False,,False,null_currency; null_amount; 
113906,171-1154727-7932337,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0004,J0004-SKD-S,Set,S,B0894Y659D,Cancelled,0,,,NEW DELHI,DELHI,110059.0,IN,,False,,False,null_currency; null_amount; 
113917,171-9399711-2646720,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0331,J0331-KR-XXXL,kurta,3XL,B09PD63F81,Cancelled,0,,,SECUNDERABAD,TELANGANA,500026.0,IN,,False,,False,null_currency; null_amount; 
113918,171-8220339-6717960,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,J0329,J0329-KR-XXXL,kurta,3XL,B09KXRLH3S,Cancelled,0,,,SECUNDERABAD,TELANGANA,500026.0,IN,,False,,False,null_currency; null_amount; 
113941,404-4088222-0052347,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3334,JNE3334-KR-M,kurta,M,B07S8WG31H,Cancelled,0,,,Chennai,TAMIL NADU,600062.0,IN,,False,,False,null_currency; null_amount; 
114030,408-3573094-2514740,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,MEN5031,MEN5031-KR-XL,kurta,XL,B08YZ15PCJ,Cancelled,0,,,KARANJIA,ODISHA,757037.0,IN,,False,,False,null_currency; null_amount; 
114050,403-2322309-0966768,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,SET350,SET350-KR-NP-XL,Set,XL,B09RKD2Z9R,Cancelled,0,,,Chennai,TAMIL NADU,600010.0,IN,,False,,False,null_currency; null_amount; 
114089,402-9692254-3343500,06-11-22,Cancelled,Merchant,Amazon.in,Standard,MEN5009,MEN5009-KR-L,kurta,L,B08YZ24516,,0,,,Faizabad,UTTAR PRADESH,224001.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
114168,171-1301899-8406730,06-11-22,Cancelled,Merchant,Amazon.in,Standard,JNE3160,JNE3160-KR-G-L,kurta,L,B07K3R51CL,,0,,,BIDHAN NAGAR,WEST BENGAL,700091.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
114172,407-7345038-3999533,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XL,kurta,XL,B08WPZ1N4Z,Cancelled,0,,,Vadodara,Gujarat,390014.0,IN,,False,,False,null_currency; null_amount; 
114173,405-4274791-3021941,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE1408,JNE1408-KR-UDF19-A-XS,kurta,XS,B07FTLP535,Cancelled,0,,,HYDERABAD,TELANGANA,501505.0,IN,,False,,False,null_currency; null_amount; 
114193,171-7797927-0045917,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3431,JNE3431-KR-L,kurta,L,B08KRT33W1,Cancelled,0,,,COIMBATORE,TAMIL NADU,641035.0,IN,,False,,False,null_currency; null_amount; 
114194,171-8164456-2113110,06-11-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3431,JNE3431-KR-L,kurta,L,B08KRT33W1,Cancelled,0,,,COIMBATORE,TAMIL NADU,641035.0,IN,,False,,False,null_currency; null_amount; 
114205,402-8078382-7972302,06-10-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3784,JNE3784-KR-M,kurta,M,B09K3Y42F5,Cancelled,0,,,LONI,UTTAR PRADESH,201102.0,IN,,False,,False,null_currency; null_amount; 
114211,171-7486211-9700322,06-10-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-S,Western Dress,S,B09SDYQ3WG,Cancelled,0,,,UDUPI,KARNATAKA,576102.0,IN,,False,,False,null_currency; null_amount; 
114227,403-5871267-3731556,06-10-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-L,kurta,L,B08BFLKNGJ,Cancelled,0,,,NALLUR KANNIYAKUMARI DISTRICT,TAMIL NADU,629165.0,IN,,False,,False,null_currency; null_amount; 
114254,404-6280302-9034704,06-10-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3518,JNE3518-KR-XXL,kurta,XXL,B08XVXRVMY,Cancelled,0,,,MUMBAI,MAHARASHTRA,400088.0,IN,,False,,False,null_currency; null_amount; 
114288,171-2504770-3052329,06-10-22,Cancelled,Amazon,Amazon.in,Expedited,SET048,SET048-KR-NP-M,Set,M,B07MY3TV42,Cancelled,0,,,Pune,MAHARASHTRA,411038.0,IN,,False,,False,null_currency; null_amount; 
114290,171-4695814-4166707,06-10-22,Cancelled,Amazon,Amazon.in,Expedited,SET048,SET048-KR-NP-M,Set,M,B07MY3TV42,Cancelled,0,,,Pune,MAHARASHTRA,411038.0,IN,,False,,False,null_currency; null_amount; 
114344,402-0745968-7811562,06-10-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XL,kurta,XL,B08WPZ1N4Z,Cancelled,0,,,Vadodara,Gujarat,390014.0,IN,,False,,False,null_currency; null_amount; 
114349,407-9543741-2156328,06-10-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3800,JNE3800-KR-XXL,Western Dress,XXL,B09SDYNZQ5,Cancelled,0,,,THANE,MAHARASHTRA,401105.0,IN,,False,,False,null_currency; null_amount; 
114386,403-8871404-9833940,06-10-22,Cancelled,Merchant,Amazon.in,Standard,JNE3291,JNE3291-KR-XS,kurta,XS,B082TTV7WX,,0,,,BHILAI,CHHATTISGARH,490023.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
114388,406-8063370-8457167,06-10-22,Cancelled,Amazon,Amazon.in,Expedited,SET302,SET302-KR-PP-XXXL,Set,3XL,B09RKDPBQV,Cancelled,0,,,THANE,MAHARASHTRA,401107.0,IN,,False,,False,null_currency; null_amount; 
114418,406-5333707-7438746,06-10-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XS,Western Dress,XS,B09SDY9SQ6,Cancelled,0,,,Bharuch,Gujarat,392001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False,null_currency; null_amount; 
114437,403-3838918-3321961,06-10-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3721,JNE3721-KR-S,kurta,S,B099FC46Q8,Cancelled,0,,,MANASA,MADHYA PRADESH,458110.0,IN,,False,,False,null_currency; null_amount; 
114438,408-6793933-4172314,06-10-22,Cancelled,Merchant,Amazon.in,Standard,JNE3399,JNE3399-KR-XXXL,kurta,3XL,B082W7Y2KY,,0,,,FARRUKHABAD,UTTAR PRADESH,209625.0,IN,,False,Easy Ship,False,null_currency; null_amount; 
114457,407-3673674-6485114,06-10-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3800,JNE3800-KR-L,Western Dress,L,B09SDXWNPZ,Cancelled,0,,,NEW DELHI,DELHI,110034.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False,null_currency; null_amount; 
